[9.46020008996129e-07, 3.8300640881061554e-07, 3.3198739401996136e-07, 3.3198739401996136e-07, 3.4598633646965027e-07, 3.00002284348011e-07, 2.940068952739239e-07, 2.9898365028202534e-07, 3.3699325285851955e-07, 3.149907570332289e-07, 3.4199911169707775e-07, 2.9199873097240925e-07, 3.019813448190689e-07, 3.5398988984525204e-07, 2.980232238769531e-07, 2.9199873097240925e-07, 3.0902447178959846e-07, 3.119930624961853e-07, 2.9901275411248207e-07, 2.820161171257496e-07]
[0.025530361977871507, 0.02648511898587458, 0.024679866997757927, 0.022511287010274827, 0.023070527997333556, 0.022091127990279347, 0.022764647990697995, 0.022174075973453, 0.02055438800016418, 0.019960556004662067, 0.019020587991690263, 0.023932038981001824, 0.02292652800679207, 0.0209756690019276, 0.02385385998059064, 0.02745634500752203, 0.023581144982017577, 0.020544912986224517, 0.022894537018146366, 0.02226533301291056]
[0.04279949201736599, 0.04602863799664192, 0.04357026898651384, 0.04381171800196171, 0.04471631898195483, 0.042518445989117026, 0.04587376498966478, 0.04221243399661034, 0.045190052973339334, 0.047565430984832346, 0.04511327701038681, 0.045323113998165354, 0.044319020002149045, 0.045250802009832114, 0.04375377099495381, 0.04603157000383362, 0.038799334986833856, 0.04113155498635024, 0.04306485899724066, 0.04850539600010961]
[0.06581342598656192, 0.06382354701054282, 0.06190693998360075, 0.06686214901856147, 0.061196235998068005, 0.06535514499410056, 0.06869176498730667, 0.0652776229835581, 0.0730766560009215, 0.07905492701684125, 0.08055223998962902, 0.0855874439876061, 0.0803440879972186, 0.07604015100514516, 0.06727032698108815, 0.07135806599399075, 0.06803027700516395, 0.0688290900143329, 0.0618286450044252, 0.07244655099930242]
[0.10590428300201893, 0.10464713099645451, 0.08714330600923859, 0.09181305000674911, 0.09897804600768723, 0.0849733569775708, 0.08390538097592071, 0.08968653797637671, 0.08601960001396947, 0.08358970802510157, 0.08524541201768443, 0.08954068401362747, 0.08722194298752584, 0.10463731799973175, 0.10394043402629904, 0.0966871699783951, 0.09661090699955821, 0.08741711400216445, 0.08523674501338974, 0.08745953399920836]
[0.1089119190000929, 0.10869470000034198, 0.10862599400570616, 0.10765982398879714, 0.10690633999183774, 0.10752003500238061, 0.10770908699487336, 0.11094100002082996, 0.11383054900215939, 0.10408014300628565, 0.10741789999883622, 0.11144747998332605, 0.09862041199812666, 0.1080345019872766, 0.1053839790110942, 0.10741725499974564, 0.11088150399154983, 0.10551029501948506, 0.1049468870041892, 0.1107885250239633]
[0.1350693829881493, 0.13548883300973102, 0.1299834110250231, 0.13372861099196598, 0.12482039400492795, 0.13160077898646705, 0.12476102201617323, 0.13116929601528682, 0.13472382401232608, 0.14570913900388405, 0.18765168599202298, 0.16412968101212755, 0.1299162789946422, 0.12967012097942643, 0.12945641699479893, 0.1265326100110542, 0.13019871801952831, 0.12951618002261966, 0.12025875601102598, 0.13344244702602737]
[0.15137815699563362, 0.1522484490124043, 0.14995036998880096, 0.15164192198426463, 0.15136829900438897, 0.14167959400219843, 0.14896533801220357, 0.1534389349981211, 0.15008527398458682, 0.1543187570059672, 0.14778807599213906, 0.15120845299679786, 0.15358062100131065, 0.15501147697796114, 0.16047870900365524, 0.14473700898815878, 0.17241703797481023, 0.1464878169936128, 0.148024833004456, 0.15875675200368278]
[0.16903835799894296, 0.17650097201112658, 0.16444712798693217, 0.1702571760106366, 0.16860235499916598, 0.174388713989174, 0.17432472397922538, 0.16988705599214882, 0.17992406399571337, 0.1731928609951865, 0.19583174702711403, 0.18323017400689423, 0.19644978700671345, 0.22292352002114058, 0.1810106550110504, 0.17948800401063636, 0.16984167500049807, 0.17338424699846655, 0.1955683289852459, 0.18932830999256112]
[0.21060723401024006, 0.1886859830119647, 0.18401908202213235, 0.20505665699602105, 0.20250166198820807, 0.19701275500119664, 0.1858585599984508, 0.19919153899536468, 0.21464261601795442, 0.2013751069898717, 0.19352878397330642, 0.19052653101971373, 0.19163510799990036, 0.18650349200470373, 0.1906447400106117, 0.19041596801253036, 0.19913051000912674, 0.22335318199475296, 0.20374013399123214, 0.20229666901286691]
